Date/Time,Year,Month,Day,Data Quality,Max Temp,Max Temp Flag,Min Temp,Min Temp Flag,Mean Temp,Mean Temp Flag,Heat Deg Days,Heat Deg Days Flag,Cool Deg Days,Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2017-05-30,2017,5,30,,11.8,,4.7,,8.3,,9.7,,0,,,M,,M,9.1,,,,,,<31,
2017-05-31,2017,5,31,,14.1,,4.2,,9.2,,8.8,,0,,,M,,M,2.6,,,,,,<31,
2017-06-01,2017,6,1,,11.9,,4.7,,8.3,,9.7,,0,,,M,,M,6.9,,,,,,<31,
2017-06-02,2017,6,2,,14.4,,3.9,,9.2,,8.8,,0,,,M,,M,4.3,,,,,,<31,
2017-06-03,2017,6,3,,14.2,,3.2,,8.7,,9.3,,0,,,M,,M,0,,,,,,<31,
2017-06-04,2017,6,4,,13.4,,3.4,,8.4,,9.6,,0,,,M,,M,0,,,,,,<31,
2017-06-05,2017,6,5,,19.6,,1.3,,10.5,,7.5,,0,,,M,,M,0,,,,,,<31,
2017-06-06,2017,6,6,,23.8,,4.4,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
2017-06-07,2017,6,7,,25.9,,6.1,,16,,2,,0,,,M,,M,0,,,,,,<31,
2017-06-08,2017,6,8,,11.2,,5.7,,8.5,,9.5,,0,,,M,,M,11.3,,,,,,<31,
2017-06-09,2017,6,9,,13.7,,3.1,,8.4,,9.6,,0,,,M,,M,0,,,,,,<31,
2017-06-10,2017,6,10,,13,,2.6,,7.8,,10.2,,0,,,M,,M,0,T,,,,,<31,
2017-06-11,2017,6,11,,16.3,,5.5,,10.9,,7.1,,0,,,M,,M,0,,,,,,<31,
2017-06-12,2017,6,12,,17.8,,6.3,,12.1,,5.9,,0,,,M,,M,0,,,,,,<31,
2017-06-13,2017,6,13,,9.5,,6.4,,8,,10,,0,,,M,,M,0.6,,,,,,<31,
2017-06-14,2017,6,14,,11.1,,5.3,,8.2,,9.8,,0,,,M,,M,0,,,,,,<31,
2017-06-15,2017,6,15,,9.2,,4.6,,6.9,,11.1,,0,,,M,,M,25,,,,,,<31,
2017-06-16,2017,6,16,,12.6,,4.7,,8.7,,9.3,,0,,,M,,M,8.2,,,,,,<31,
2017-06-17,2017,6,17,,14,,4.3,,9.2,,8.8,,0,,,M,,M,0.5,,,,,,<31,
2017-06-18,2017,6,18,,11.1,,5.1,,8.1,,9.9,,0,,,M,,M,0.6,,,,,,<31,
2017-06-19,2017,6,19,,17.8,,6.3,,12.1,,5.9,,0,,,M,,M,0,,,,,,<31,
2017-06-20,2017,6,20,,18.4,,6.1,,12.3,,5.7,,0,,,M,,M,0.3,,,,15,,32,
2017-06-21,2017,6,21,,16.1,,3.3,,9.7,,8.3,,0,,,M,,M,0,,,,,,<31,
2017-06-22,2017,6,22,,20.7,,3,,11.9,,6.1,,0,,,M,,M,0,,,,,,<31,
2017-06-23,2017,6,23,,25.2,,5.3,,15.3,,2.7,,0,,,M,,M,0,,,,,,<31,
2017-06-24,2017,6,24,,28.8,,8,,18.4,,0,,0.4,,,M,,M,0,,,,,,<31,
2017-06-25,2017,6,25,,29.7,,9,,19.4,,0,,1.4,,,M,,M,0,,,,,,<31,
2017-06-26,2017,6,26,,23,,9.5,,16.3,,1.7,,0,,,M,,M,0,,,,20,,32,
2017-06-27,2017,6,27,,20.8,,6.1,,13.5,,4.5,,0,,,M,,M,0,,,,,,<31,
2017-06-28,2017,6,28,,20.9,,5.9,,13.4,,4.6,,0,,,M,,M,0,,,,21,,35,
2017-06-29,2017,6,29,,24.2,,7,,15.6,,2.4,,0,,,M,,M,0,,,,,,<31,
2017-06-30,2017,6,30,,26.8,,9,,17.9,,0.1,,0,,,M,,M,0,,,,,,<31,
2017-07-01,2017,7,1,,23.2,,9.5,,16.4,,1.6,,0,,,M,,M,0,,,,,,<31,
2017-07-02,2017,7,2,,21.9,,8.3,,15.1,,2.9,,0,,,M,,M,0,,,,,,<31,
2017-07-03,2017,7,3,,20.3,,9.1,,14.7,,3.3,,0,,,M,,M,0,,,,,,<31,
2017-07-04,2017,7,4,,23.1,,6.1,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
2017-07-05,2017,7,5,,27.4,,7.6,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
2017-07-06,2017,7,6,,28.7,,9.6,,19.2,,0,,1.2,,,M,,M,0,,,,,,<31,
2017-07-07,2017,7,7,,24.3,,10.5,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
2017-07-08,2017,7,8,,25.2,,8.9,,17.1,,0.9,,0,,,M,,M,0,,,,,,<31,
2017-07-09,2017,7,9,,21.7,,10.6,,16.2,,1.8,,0,,,M,,M,0,,,,,,<31,
2017-07-10,2017,7,10,,18.3,,7.9,,13.1,,4.9,,0,,,M,,M,0.7,,,,,,<31,
2017-07-11,2017,7,11,,21.3,,7.8,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
2017-07-12,2017,7,12,,20.7,,8.5,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
2017-07-13,2017,7,13,,19,,9.4,,14.2,,3.8,,0,,,M,,M,0,,,,,,<31,
2017-07-14,2017,7,14,,23.7,,6.3,,15,,3,,0,,,M,,M,0,,,,,,<31,
2017-07-15,2017,7,15,,19.7,,8.7,,14.2,,3.8,,0,,,M,,M,0,,,,,,<31,
2017-07-16,2017,7,16,,17.2,,7.9,,12.6,,5.4,,0,,,M,,M,2.1,,,,,,<31,
2017-07-17,2017,7,17,,22.2,,4.4,,13.3,,4.7,,0,,,M,,M,0,,,,,,<31,
2017-07-18,2017,7,18,,24.3,,7.6,,16,,2,,0,,,M,,M,0,,,,,,<31,
2017-07-19,2017,7,19,,23.4,,8.3,,15.9,,2.1,,0,,,M,,M,0,,,,,,<31,
2017-07-20,2017,7,20,,14,,9.6,,11.8,,6.2,,0,,,M,,M,1.6,,,,,,<31,
2017-07-21,2017,7,21,,16.2,,7,,11.6,,6.4,,0,,,M,,M,0.3,,,,,,<31,
2017-07-22,2017,7,22,,15.1,,9.5,,12.3,,5.7,,0,,,M,,M,7,,,,,,<31,
2017-07-23,2017,7,23,,22.2,,9.1,,15.7,,2.3,,0,,,M,,M,0,,,,,,<31,
2017-07-24,2017,7,24,,25.1,,7.6,,16.4,,1.6,,0,,,M,,M,0,,,,,,<31,
2017-07-25,2017,7,25,,27.5,,9.7,,18.6,,0,,0.6,,,M,,M,0,,,,,,<31,
2017-07-26,2017,7,26,,25.2,,10.8,,18,,0,,0,,,M,,M,0,,,,,,<31,
2017-07-27,2017,7,27,,22.4,,11.3,,16.9,,1.1,,0,,,M,,M,0,,,,,,<31,
2017-07-28,2017,7,28,,23.9,,8.7,,16.3,,1.7,,0,,,M,,M,0,,,,,,<31,
2017-07-29,2017,7,29,,25.1,,9.2,,17.2,,0.8,,0,,,M,,M,0,,,,,,<31,
2017-07-30,2017,7,30,,23.6,,10.8,,17.2,,0.8,,0,,,M,,M,0,,,,,,<31,
2017-07-31,2017,7,31,,27.5,,9.2,,18.4,,0,,0.4,,,M,,M,0,,,,,,<31,
2017-08-01,2017,8,1,,30.2,,12.3,,21.3,,0,,3.3,,,M,,M,0,,,,,,<31,
2017-08-02,2017,8,2,,31.6,,14.3,,23,,0,,5,,,M,,M,0,,,,,,<31,
2017-08-03,2017,8,3,,32.5,,14.4,,23.5,,0,,5.5,,,M,,M,0,,,,,,<31,
2017-08-04,2017,8,4,,30.3,,14.8,,22.6,,0,,4.6,,,M,,M,0,,,,,,<31,
2017-08-05,2017,8,5,,27.5,,14,,20.8,,0,,2.8,,,M,,M,0,,,,,,<31,
2017-08-06,2017,8,6,,29,,12.7,,20.9,,0,,2.9,,,M,,M,0,,,,,,<31,
2017-08-07,2017,8,7,,29.2,,13.4,,21.3,,0,,3.3,,,M,,M,0,,,,,,<31,
2017-08-08,2017,8,8,,31.2,,14.3,,22.8,,0,,4.8,,,M,,M,0,,,,,,<31,
2017-08-09,2017,8,9,,32.2,,15,,23.6,,0,,5.6,,,M,,M,0,,,,,,<31,
2017-08-10,2017,8,10,,30.1,,14.3,,22.2,,0,,4.2,,,M,,M,0,,,,,,<31,
2017-08-11,2017,8,11,,30.8,,14.7,,22.8,,0,,4.8,,,M,,M,0,,,,,,<31,
2017-08-12,2017,8,12,,25.2,,13.2,,19.2,,0,,1.2,,,M,,M,0,,,,,,<31,
2017-08-13,2017,8,13,,18.5,,8.5,,13.5,,4.5,,0,,,M,,M,1.9,,,,,,<31,
2017-08-14,2017,8,14,,18.1,,6.6,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
2017-08-15,2017,8,15,,21.8,,6.2,,14,,4,,0,,,M,,M,0,,,,,,<31,
2017-08-16,2017,8,16,,21.2,,9.4,,15.3,,2.7,,0,,,M,,M,0,,,,,,<31,
2017-08-17,2017,8,17,,22.9,,8.4,,15.7,,2.3,,0,,,M,,M,0,,,,,,<31,
2017-08-18,2017,8,18,,15.5,,9.7,,12.6,,5.4,,0,,,M,,M,2.1,,,,,,<31,
2017-08-19,2017,8,19,,20.3,,8.2,,14.3,,3.7,,0,,,M,,M,0,,,,,,<31,
2017-08-20,2017,8,20,,21.3,,9.1,,15.2,,2.8,,0,,,M,,M,0,,,,,,<31,
2017-08-21,2017,8,21,,26.1,,8.7,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
2017-08-22,2017,8,22,,27.7,,11.4,,19.6,,0,,1.6,,,M,,M,0,,,,,,<31,
2017-08-23,2017,8,23,,23.8,,12.5,,18.2,,0,,0.2,,,M,,M,0.3,,,,,,<31,
2017-08-24,2017,8,24,,18.8,,7.4,,13.1,,4.9,,0,,,M,,M,0.2,,,,,,<31,
2017-08-25,2017,8,25,,19.1,,5.5,,12.3,,5.7,,0,,,M,,M,0,,,,,,<31,
2017-08-26,2017,8,26,,25.2,,7,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
2017-08-27,2017,8,27,,30.4,,11.1,,20.8,,0,,2.8,,,M,,M,0,,,,,,<31,
2017-08-28,2017,8,28,,32.1,,13.2,,22.7,,0,,4.7,,,M,,M,0,,,,,,<31,
2017-08-29,2017,8,29,,30.2,,13.4,,21.8,,0,,3.8,,,M,,M,0,,,,,,<31,
2017-08-30,2017,8,30,,22.9,,10.6,,16.8,,1.2,,0,,,M,,M,0,T,,,,,<31,
2017-08-31,2017,8,31,,22.1,,10,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
2017-09-01,2017,9,1,,24.7,,9.8,,17.3,,0.7,,0,,,M,,M,0,,,,,,<31,
2017-09-02,2017,9,2,,27.4,,11.6,,19.5,,0,,1.5,,,M,,M,0,,,,,,<31,
2017-09-03,2017,9,3,,30.3,,12.9,,21.6,,0,,3.6,,,M,,M,0,,,,,,<31,
2017-09-04,2017,9,4,,32.5,,14.1,,23.3,,0,,5.3,,,M,,M,0,,,,,,<31,
2017-09-05,2017,9,5,,28.1,,16.2,,22.2,,0,,4.2,,,M,,M,0,,,,,,<31,
2017-09-06,2017,9,6,,28.7,,16.1,,22.4,,0,,4.4,,,M,,M,0,,,,,,<31,
2017-09-07,2017,9,7,,22.6,,13.3,,18,,0,,0,,,M,,M,0,,,,,,<31,
2017-09-08,2017,9,8,,15.5,,13.3,,14.4,,3.6,,0,,,M,,M,0.7,,,,,,<31,
2017-09-09,2017,9,9,,13.9,,8,,11,,7,,0,,,M,,M,4.6,,,,,,<31,
2017-09-10,2017,9,10,,14.8,,8.8,,11.8,,6.2,,0,,,M,,M,0,,,,,,<31,
2017-09-11,2017,9,11,,20.9,,10.1,,15.5,,2.5,,0,,,M,,M,0,,,,,,<31,
2017-09-12,2017,9,12,,19.4,,8.2,,13.8,,4.2,,0,,,M,,M,0,,,,,,<31,
2017-09-13,2017,9,13,,18.4,,6.4,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
2017-09-14,2017,9,14,,20.3,,4.3,,12.3,,5.7,,0,,,M,,M,0,,,,,,<31,
2017-09-15,2017,9,15,,21.2,,5,,13.1,,4.9,,0,,,M,,M,0,,,,,,<31,
2017-09-16,2017,9,16,,19.9,,6,,13,,5,,0,,,M,,M,0,,,,,,<31,
2017-09-17,2017,9,17,,13.1,,4.7,,8.9,,9.1,,0,,,M,,M,16,,,,,,<31,
2017-09-18,2017,9,18,,10.4,,3.2,,6.8,,11.2,,0,,,M,,M,1.1,,,,,,<31,
2017-09-19,2017,9,19,,12.6,,0.4,,6.5,,11.5,,0,,,M,,M,15,,,,,,<31,
2017-09-20,2017,9,20,,11.7,,0.5,,6.1,,11.9,,0,,,M,,M,4.4,,,,,,<31,
2017-09-21,2017,9,21,,13.6,,2.8,,8.2,,9.8,,0,,,M,,M,0,,,,,,<31,
2017-09-22,2017,9,22,,15.7,,1.5,,8.6,,9.4,,0,,,M,,M,0,,,,,,<31,
2017-09-23,2017,9,23,,16.4,,5.1,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
2017-09-24,2017,9,24,,15.9,,5.9,,10.9,,7.1,,0,,,M,,M,0,,,,,,<31,
2017-09-25,2017,9,25,,12,,8.2,,10.1,,7.9,,0,,,M,,M,2.8,,,,,,<31,
2017-09-26,2017,9,26,,19.8,,9.4,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
2017-09-27,2017,9,27,,25.3,,8.1,,16.7,,1.3,,0,,,M,,M,0,,,,,,<31,
2017-09-28,2017,9,28,,23.9,,8.7,,16.3,,1.7,,0,,,M,,M,0,,,,,,<31,
2017-09-29,2017,9,29,,13.8,,8.6,,11.2,,6.8,,0,,,M,,M,12.6,,,,,,<31,
2017-09-30,2017,9,30,,8.6,,4.1,,6.4,,11.6,,0,,,M,,M,2.2,,,,,,<31,
2017-10-01,2017,10,1,,13.5,,2,,7.8,,10.2,,0,,,M,,M,0,,,,,,<31,
2017-10-02,2017,10,2,,13.2,,2.6,,7.9,,10.1,,0,,,M,,M,0,,,,,,<31,
2017-10-03,2017,10,3,,17,,0.5,,8.8,,9.2,,0,,,M,,M,0,,,,,,<31,
2017-10-04,2017,10,4,,19.2,,1,,10.1,,7.9,,0,,,M,,M,0,,,,,,<31,
2017-10-05,2017,10,5,,18,,3.2,,10.6,,7.4,,0,,,M,,M,0,,,,,,<31,
2017-10-06,2017,10,6,,7.3,,3,,5.2,,12.8,,0,,,M,,M,7.4,,,,,,<31,
2017-10-07,2017,10,7,,7.3,,1.4,,4.4,,13.6,,0,,,M,,M,0,T,,,,,<31,
2017-10-08,2017,10,8,,12.9,,-0.7,,6.1,,11.9,,0,,,M,,M,0,,,,,,<31,
2017-10-09,2017,10,9,,11.8,,0.9,,6.4,,11.6,,0,,,M,,M,0,,,,,,<31,
2017-10-10,2017,10,10,,5.6,,2.6,,4.1,,13.9,,0,,,M,,M,3.3,,,,,,<31,
2017-10-11,2017,10,11,,6.3,,1.1,,3.7,,14.3,,0,,,M,,M,0,,0,T,,,<31,
2017-10-12,2017,10,12,,3.8,,0.9,,2.4,,15.6,,0,,,M,,M,2.2,,0,T,,,<31,
2017-10-13,2017,10,13,,7.1,,-1.2,,3,,15,,0,,,M,,M,3.1,,0,T,,,<31,
2017-10-14,2017,10,14,,4.1,,-1,,1.6,,16.4,,0,,,M,,M,0.2,,0,T,,,<31,
2017-10-15,2017,10,15,,10.1,,2.1,,6.1,,11.9,,0,,,M,,M,0.3,,0,T,,,<31,
2017-10-16,2017,10,16,,7.2,,4.5,,5.9,,12.1,,0,,,M,,M,18.2,,,,,,<31,
2017-10-17,2017,10,17,,9.1,,1.1,,5.1,,12.9,,0,,,M,,M,43.2,,,,,,<31,
2017-10-18,2017,10,18,,5.3,,0.2,,2.8,,15.2,,0,,,M,,M,58.5,,,,,,<31,
2017-10-19,2017,10,19,,5.2,,2.8,,4,,14,,0,,,M,,M,21.3,,,,,,<31,
2017-10-20,2017,10,20,,4.5,,0.9,,2.7,,15.3,,0,,,M,,M,5.5,,,,,,<31,
2017-10-21,2017,10,21,,1.9,,0.1,,1,,17,,0,,,M,,M,29,,,,,,<31,
2017-10-22,2017,10,22,,5.5,,0.5,,3,,15,,0,,,M,,M,10.3,,,,,,<31,
2017-10-23,2017,10,23,,6.2,,2.8,,4.5,,13.5,,0,,,M,,M,1.6,,,,,,<31,
2017-10-24,2017,10,24,,14.3,,2.4,,8.4,,9.6,,0,,,M,,M,0,T,,,,,<31,
2017-10-25,2017,10,25,,8.8,,3.3,,6.1,,11.9,,0,,,M,,M,4.2,,,,,,<31,
2017-10-26,2017,10,26,,12.3,,1,,6.7,,11.3,,0,,,M,,M,0,,,,,,<31,
2017-10-27,2017,10,27,,16.9,,2.9,,9.9,,8.1,,0,,,M,,M,0,,,,,,<31,
2017-10-28,2017,10,28,,18.4,,5.5,,12,,6,,0,,,M,,M,0,,,,,,<31,
2017-10-29,2017,10,29,,14,,1.8,,7.9,,10.1,,0,,,M,,M,0,,,,,,<31,
2017-10-30,2017,10,30,,12.3,,-0.9,,5.7,,12.3,,0,,,M,,M,0,,,,,,<31,
2017-10-31,2017,10,31,,8.7,,-0.6,,4.1,,13.9,,0,,,M,,M,0,,,,,,<31,
2017-11-01,2017,11,1,,10.3,,-0.3,,5,,13,,0,,,M,,M,0.6,,0,T,,,<31,
2017-11-02,2017,11,2,,3.2,,-7.5,,-2.2,,20.2,,0,,,M,,M,13.6,,,,23,,33,
2017-11-03,2017,11,3,,-4.4,,-11.1,,-7.8,,25.8,,0,,,M,,M,2.3,,8,,,,<31,
2017-11-04,2017,11,4,,-4.8,,-11.4,,-8.1,,26.1,,0,,,M,,M,0,,5,,,,<31,
2017-11-05,2017,11,5,,-2.5,,-10.7,,-6.6,,24.6,,0,,,M,,M,1.8,,5,,,,<31,
2017-11-06,2017,11,6,,0.4,,-11.8,,-5.7,,23.7,,0,,,M,,M,0,,5,,,,<31,
2017-11-07,2017,11,7,,0.6,,-5.9,,-2.7,,20.7,,0,,,M,,M,0,,5,,,,<31,
2017-11-08,2017,11,8,,4.3,,-2.6,,0.9,,17.1,,0,,,M,,M,0.7,,5,,,,<31,
2017-11-09,2017,11,9,,3.9,,-1.6,,1.2,,16.8,,0,,,M,,M,1.8,,,,,,<31,
2017-11-10,2017,11,10,,7.7,,0.4,,4.1,,13.9,,0,,,M,,M,0,,4,,,,<31,
2017-11-11,2017,11,11,,3.1,,0.1,,1.6,,16.4,,0,,,M,,M,8.5,,1,,,,<31,
2017-11-12,2017,11,12,,1.8,,0.1,,1,,17,,0,,,M,,M,42.7,,3,,,,<31,
2017-11-13,2017,11,13,,2.8,,0,,1.4,,16.6,,0,,,M,,M,36,,4,,18,,43,
2017-11-14,2017,11,14,,1.8,,0,,0.9,,17.1,,0,,,M,,M,26.4,,8,,,,<31,
2017-11-15,2017,11,15,,2,,-0.5,,0.8,,17.2,,0,,,M,,M,36.9,,55,,25,,33,
2017-11-16,2017,11,16,,2.7,,-0.6,,1.1,,16.9,,0,,,M,,M,12.9,,75,,,,<31,
2017-11-17,2017,11,17,,2.2,,-1.5,,0.4,,17.6,,0,,,M,,M,2.1,,74,,,,<31,
2017-11-18,2017,11,18,,1.9,,-0.9,,0.5,,17.5,,0,,,M,,M,12.6,,68,,,,<31,
2017-11-19,2017,11,19,,1.1,,-1,,0.1,,17.9,,0,,,M,,M,23.4,,63,,,,<31,
2017-11-20,2017,11,20,,5.7,,-1.7,,2,,16,,0,,,M,,M,19.9,,110,,,,<31,
2017-11-21,2017,11,21,,0.5,,-1.9,,-0.7,,18.7,,0,,,M,,M,29.5,,102,,,,<31,
2017-11-22,2017,11,22,,10.1,,0.1,,5.1,,12.9,,0,,,M,,M,57.4,,98,,17,,41,
2017-11-23,2017,11,23,,8.9,,1.9,,5.4,,12.6,,0,,,M,,M,7.9,,63,,13,,32,
2017-11-24,2017,11,24,,2.8,,0.1,,1.5,,16.5,,0,,,M,,M,25.5,,57,,,,<31,
2017-11-25,2017,11,25,,3.1,,0.1,,1.6,,16.4,,0,,,M,,M,23.4,,58,,,,<31,
2017-11-26,2017,11,26,,6.7,,0.1,,3.4,,14.6,,0,,,M,,M,39.3,,56,,,,<31,
2017-11-27,2017,11,27,,1.5,,-0.7,,0.4,,17.6,,0,,,M,,M,1.2,,54,,,,<31,
2017-11-28,2017,11,28,,0.6,,-0.3,,0.2,,17.8,,0,,,M,,M,22.2,,57,,,,<31,
2017-11-29,2017,11,29,,,M,-0.3,E,,M,,M,,M,,M,,M,,M,67,,,,<31,
2017-11-30,2017,11,30,,1.5,,-0.4,,0.6,,17.4,,0,,,M,,M,10.6,,76,,,,<31,
2017-12-01,2017,12,1,,1.3,,-0.6,,0.4,,17.6,,0,,,M,,M,20.7,,79,,,,<31,
2017-12-02,2017,12,2,,1,,-2.5,,-0.8,,18.8,,0,,,M,,M,4.6,,99,,,,<31,
2017-12-03,2017,12,3,,5.5,,-7.4,,-1,,19,,0,,,M,,M,0,,98,,,,<31,
2017-12-04,2017,12,4,,-0.2,,-7.9,,-4.1,,22.1,,0,,,M,,M,0,,93,,,,<31,
2017-12-05,2017,12,5,,3.8,,-7,,-1.6,,19.6,,0,,,M,,M,0,,89,,,,<31,
2017-12-06,2017,12,6,,2.7,,-2,,0.4,,17.6,,0,,,M,,M,0,T,86,,,,<31,
2017-12-07,2017,12,7,,4.3,,-1.4,,1.5,,16.5,,0,,,M,,M,0.2,,85,,,,<31,
2017-12-08,2017,12,8,,3.8,,-2,,0.9,,17.1,,0,,,M,,M,0.3,,84,,,,<31,
2017-12-09,2017,12,9,,4.2,,-2,,1.1,,16.9,,0,,,M,,M,0,T,82,,,,<31,
2017-12-10,2017,12,10,,6.3,,-0.9,,2.7,,15.3,,0,,,M,,M,0,,82,,,,<31,
2017-12-11,2017,12,11,,7.5,,-0.5,,3.5,,14.5,,0,,,M,,M,0,,78,,,,<31,
2017-12-12,2017,12,12,,7.5,,-0.7,,3.4,,14.6,,0,,,M,,M,0,,78,,,,<31,
2017-12-13,2017,12,13,,6.5,,-1.3,,2.6,,15.4,,0,,,M,,M,0,,78,,,,<31,
2017-12-14,2017,12,14,,7,,-1.2,,2.9,,15.1,,0,,,M,,M,0,,75,,,,<31,
2017-12-15,2017,12,15,,1.7,,-1.6,,0.1,,17.9,,0,,,M,,M,2.5,,77,,,,<31,
2017-12-16,2017,12,16,,-0.4,,-3.3,,-1.9,,19.9,,0,,,M,,M,0.9,,76,,,,<31,
2017-12-17,2017,12,17,,0.6,,-1.3,,-0.4,,18.4,,0,,,M,,M,12.4,,79,,,,<31,
2017-12-18,2017,12,18,,2.4,,-1.4,,0.5,,17.5,,0,,,M,,M,5,,95,,,,<31,
2017-12-19,2017,12,19,,-1.4,,-5.3,,-3.4,,21.4,,0,,,M,,M,8.1,,91,,,,<31,
2017-12-20,2017,12,20,,2.7,,-10.5,,-3.9,,21.9,,0,,,M,,M,0.7,,94,,,,<31,
2017-12-21,2017,12,21,,-2.5,,-9.4,,-6,,24,,0,,,M,,M,0,,93,,,,<31,
2017-12-22,2017,12,22,,-1.5,,-11.7,,-6.6,,24.6,,0,,,M,,M,0,,93,,,,<31,
2017-12-23,2017,12,23,,-1,,-14.1,,-7.6,,25.6,,0,,,M,,M,0,,93,,,,<31,
2017-12-24,2017,12,24,,-5.3,,-12.9,,-9.1,,27.1,,0,,,M,,M,0.5,,91,,,,<31,
2017-12-25,2017,12,25,,-3.2,,-11.5,,-7.4,,25.4,,0,,,M,,M,0.6,,92,,,,<31,
2017-12-26,2017,12,26,,-3.4,,-11.5,,-7.5,,25.5,,0,,,M,,M,0,,90,,,,<31,
2017-12-27,2017,12,27,,-2.8,,-6.1,,-4.5,,22.5,,0,,,M,,M,2.9,,89,,,,<31,
2017-12-28,2017,12,28,,-5.3,,-7.7,,-6.5,,24.5,,0,,,M,,M,30.6,,101,,,,<31,
2017-12-29,2017,12,29,,-5.5,,-8.5,,-7,,25,,0,,,M,,M,30.1,,120,,17,,70,
2017-12-30,2017,12,30,,1.9,,-8.8,,-3.5,,21.5,,0,,,M,,M,7.6,,137,,,,<31,
2017-12-31,2017,12,31,,0.5,,-11.1,,-5.3,,23.3,,0,,,M,,M,0,,128,,,,<31,
