Date/Time,Year,Month,Day,Data Quality,Max Temp,Max Temp Flag,Min Temp,Min Temp Flag,Mean Temp,Mean Temp Flag,Heat Deg Days,Heat Deg Days Flag,Cool Deg Days,Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2005-01-01,2005,1,1,,,,,,,,,,,,,,,,,,,,,,,
2005-01-02,2005,1,2,,,,,,,,,,,,,,,,,,,,,,,
2005-01-03,2005,1,3,,,,,,,,,,,,,,,,,,,,,,,
2005-01-04,2005,1,4,,,,,,,,,,,,,,,,,,,,,,,
2005-01-05,2005,1,5,,,,,,,,,,,,,,,,,,,,,,,
2005-01-06,2005,1,6,,,,,,,,,,,,,,,,,,,,,,,
2005-01-07,2005,1,7,,,,,,,,,,,,,,,,,,,,,,,
2005-01-08,2005,1,8,,,,,,,,,,,,,,,,,,,,,,,
2005-01-09,2005,1,9,,,,,,,,,,,,,,,,,,,,,,,
2005-01-10,2005,1,10,,,,,,,,,,,,,,,,,,,,,,,
2005-01-11,2005,1,11,,,,,,,,,,,,,,,,,,,,,,,
2005-01-12,2005,1,12,,,,,,,,,,,,,,,,,,,,,,,
2005-01-13,2005,1,13,,,,,,,,,,,,,,,,,,,,,,,
2005-01-14,2005,1,14,,,,,,,,,,,,,,,,,,,,,,,
2005-01-15,2005,1,15,,,,,,,,,,,,,,,,,,,,,,,
2005-01-16,2005,1,16,,,,,,,,,,,,,,,,,,,,,,,
2005-01-17,2005,1,17,,,,,,,,,,,,,,,,,,,,,,,
2005-01-18,2005,1,18,,,,,,,,,,,,,,,,,,,,,,,
2005-01-19,2005,1,19,,,,,,,,,,,,,,,,,,,,,,,
2005-01-20,2005,1,20,,,,,,,,,,,,,,,,,,,,,,,
2005-01-21,2005,1,21,,,,,,,,,,,,,,,,,,,,,,,
2005-01-22,2005,1,22,,,,,,,,,,,,,,,,,,,,,,,
2005-01-23,2005,1,23,,,,,,,,,,,,,,,,,,,,,,,
2005-01-24,2005,1,24,,,,,,,,,,,,,,,,,,,,,,,
2005-01-25,2005,1,25,,,,,,,,,,,,,,,,,,,,,,,
2005-01-26,2005,1,26,,,,,,,,,,,,,,,,,,,,,,,
2005-01-27,2005,1,27,,,,,,,,,,,,,,,,,,,,,,,
2005-01-28,2005,1,28,,,,,,,,,,,,,,,,,,,,,,,
2005-01-29,2005,1,29,,,,,,,,,,,,,,,,,,,,,,,
2005-01-30,2005,1,30,,,,,,,,,,,,,,,,,,,,,,,
2005-01-31,2005,1,31,,,,,,,,,,,,,,,,,,,,,,,
2005-02-01,2005,2,1,,,,,,,,,,,,,,,,,,,,,,,
2005-02-02,2005,2,2,,,,,,,,,,,,,,,,,,,,,,,
2005-02-03,2005,2,3,,,,,,,,,,,,,,,,,,,,,,,
2005-02-04,2005,2,4,,,,,,,,,,,,,,,,,,,,,,,
2005-02-05,2005,2,5,,,,,,,,,,,,,,,,,,,,,,,
2005-02-06,2005,2,6,,,,,,,,,,,,,,,,,,,,,,,
2005-02-07,2005,2,7,,,,,,,,,,,,,,,,,,,,,,,
2005-02-08,2005,2,8,,,,,,,,,,,,,,,,,,,,,,,
2005-02-09,2005,2,9,,,,,,,,,,,,,,,,,,,,,,,
2005-02-10,2005,2,10,,,,,,,,,,,,,,,,,,,,,,,
2005-02-11,2005,2,11,,,,,,,,,,,,,,,,,,,,,,,
2005-02-12,2005,2,12,,,,,,,,,,,,,,,,,,,,,,,
2005-02-13,2005,2,13,,,,,,,,,,,,,,,,,,,,,,,
2005-02-14,2005,2,14,,,,,,,,,,,,,,,,,,,,,,,
2005-02-15,2005,2,15,,,,,,,,,,,,,,,,,,,,,,,
2005-02-16,2005,2,16,,,,,,,,,,,,,,,,,,,,,,,
2005-02-17,2005,2,17,,,,,,,,,,,,,,,,,,,,,,,
2005-02-18,2005,2,18,,,,,,,,,,,,,,,,,,,,,,,
2005-02-19,2005,2,19,,,,,,,,,,,,,,,,,,,,,,,
2005-02-20,2005,2,20,,,,,,,,,,,,,,,,,,,,,,,
2005-02-21,2005,2,21,,,,,,,,,,,,,,,,,,,,,,,
2005-02-22,2005,2,22,,,,,,,,,,,,,,,,,,,,,,,
2005-02-23,2005,2,23,,,,,,,,,,,,,,,,,,,,,,,
2005-02-24,2005,2,24,,,,,,,,,,,,,,,,,,,,,,,
2005-02-25,2005,2,25,,,,,,,,,,,,,,,,,,,,,,,
2005-02-26,2005,2,26,,,,,,,,,,,,,,,,,,,,,,,
2005-02-27,2005,2,27,,,,,,,,,,,,,,,,,,,,,,,
2005-02-28,2005,2,28,,,,,,,,,,,,,,,,,,,,,,,
2005-03-01,2005,3,1,,,,,,,,,,,,,,,,,,,,,,,
2005-03-02,2005,3,2,,,,,,,,,,,,,,,,,,,,,,,
2005-03-03,2005,3,3,,,,,,,,,,,,,,,,,,,,,,,
2005-03-04,2005,3,4,,,,,,,,,,,,,,,,,,,,,,,
2005-03-05,2005,3,5,,,,,,,,,,,,,,,,,,,,,,,
2005-03-06,2005,3,6,,,,,,,,,,,,,,,,,,,,,,,
2005-03-07,2005,3,7,,,,,,,,,,,,,,,,,,,,,,,
2005-03-08,2005,3,8,,,,,,,,,,,,,,,,,,,,,,,
2005-03-09,2005,3,9,,,,,,,,,,,,,,,,,,,,,,,
2005-03-10,2005,3,10,,,,,,,,,,,,,,,,,,,,,,,
2005-03-11,2005,3,11,,,,,,,,,,,,,,,,,,,,,,,
2005-03-12,2005,3,12,,,,,,,,,,,,,,,,,,,,,,,
2005-03-13,2005,3,13,,,,,,,,,,,,,,,,,,,,,,,
2005-03-14,2005,3,14,,,,,,,,,,,,,,,,,,,,,,,
2005-03-15,2005,3,15,,,,,,,,,,,,,,,,,,,,,,,
2005-03-16,2005,3,16,,,,,,,,,,,,,,,,,,,,,,,
2005-03-17,2005,3,17,,,,,,,,,,,,,,,,,,,,,,,
2005-03-18,2005,3,18,,,,,,,,,,,,,,,,,,,,,,,
2005-03-19,2005,3,19,,,,,,,,,,,,,,,,,,,,,,,
2005-03-20,2005,3,20,,,,,,,,,,,,,,,,,,,,,,,
2005-03-21,2005,3,21,,,,,,,,,,,,,,,,,,,,,,,
2005-03-22,2005,3,22,,,,,,,,,,,,,,,,,,,,,,,
2005-03-23,2005,3,23,,,,,,,,,,,,,,,,,,,,,,,
2005-03-24,2005,3,24,,,,,,,,,,,,,,,,,,,,,,,
2005-03-25,2005,3,25,,,,,,,,,,,,,,,,,,,,,,,
2005-03-26,2005,3,26,,,,,,,,,,,,,,,,,,,,,,,
2005-03-27,2005,3,27,,,,,,,,,,,,,,,,,,,,,,,
2005-03-28,2005,3,28,,,,,,,,,,,,,,,,,,,,,,,
2005-03-29,2005,3,29,,,,,,,,,,,,,,,,,,,,,,,
2005-03-30,2005,3,30,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,2005,3,31,,,,,,,,,,,,,,,,,,,,,,,
2005-04-01,2005,4,1,,,,,,,,,,,,,,,,,,,,,,,
2005-04-02,2005,4,2,,,,,,,,,,,,,,,,,,,,,,,
2005-04-03,2005,4,3,,,,,,,,,,,,,,,,,,,,,,,
2005-04-04,2005,4,4,,,,,,,,,,,,,,,,,,,,,,,
2005-04-05,2005,4,5,,,,,,,,,,,,,,,,,,,,,,,
2005-04-06,2005,4,6,,,,,,,,,,,,,,,,,,,,,,,
2005-04-07,2005,4,7,,,,,,,,,,,,,,,,,,,,,,,
2005-04-08,2005,4,8,,,,,,,,,,,,,,,,,,,,,,,
2005-04-09,2005,4,9,,,,,,,,,,,,,,,,,,,,,,,
2005-04-10,2005,4,10,,,,,,,,,,,,,,,,,,,,,,,
2005-04-11,2005,4,11,,,,,,,,,,,,,,,,,,,,,,,
2005-04-12,2005,4,12,,,,,,,,,,,,,,,,,,,,,,,
2005-04-13,2005,4,13,,,,,,,,,,,,,,,,,,,,,,,
2005-04-14,2005,4,14,,,,,,,,,,,,,,,,,,,,,,,
2005-04-15,2005,4,15,,,,,,,,,,,,,,,,,,,,,,,
2005-04-16,2005,4,16,,,,,,,,,,,,,,,,,,,,,,,
2005-04-17,2005,4,17,,,,,,,,,,,,,,,,,,,,,,,
2005-04-18,2005,4,18,,,,,,,,,,,,,,,,,,,,,,,
2005-04-19,2005,4,19,,,,,,,,,,,,,,,,,,,,,,,
2005-04-20,2005,4,20,,,,,,,,,,,,,,,,,,,,,,,
2005-04-21,2005,4,21,,,,,,,,,,,,,,,,,,,,,,,
2005-04-22,2005,4,22,,,,,,,,,,,,,,,,,,,,,,,
2005-04-23,2005,4,23,,,,,,,,,,,,,,,,,,,,,,,
2005-04-24,2005,4,24,,,,,,,,,,,,,,,,,,,,,,,
2005-04-25,2005,4,25,,,,,,,,,,,,,,,,,,,,,,,
2005-04-26,2005,4,26,,,,,,,,,,,,,,,,,,,,,,,
2005-04-27,2005,4,27,,,,,,,,,,,,,,,,,,,,,,,
2005-04-28,2005,4,28,,,,,,,,,,,,,,,,,,,,,,,
2005-04-29,2005,4,29,,,,,,,,,,,,,,,,,,,,,,,
2005-04-30,2005,4,30,,,,,,,,,,,,,,,,,,,,,,,
2005-05-01,2005,5,1,,,,,,,,,,,,,,,,,,,,,,,
2005-05-02,2005,5,2,,,,,,,,,,,,,,,,,,,,,,,
2005-05-03,2005,5,3,,,,,,,,,,,,,,,,,,,,,,,
2005-05-04,2005,5,4,,,,,,,,,,,,,,,,,,,,,,,
2005-05-05,2005,5,5,,,,,,,,,,,,,,,,,,,,,,,
2005-05-06,2005,5,6,,,,,,,,,,,,,,,,,,,,,,,
2005-05-07,2005,5,7,,,,,,,,,,,,,,,,,,,,,,,
2005-05-08,2005,5,8,,,,,,,,,,,,,,,,,,,,,,,
2005-05-09,2005,5,9,,,,,,,,,,,,,,,,,,,,,,,
2005-05-10,2005,5,10,,,,,,,,,,,,,,,,,,,,,,,
2005-05-11,2005,5,11,,,,,,,,,,,,,,,,,,,,,,,
2005-05-12,2005,5,12,,,,,,,,,,,,,,,,,,,,,,,
2005-05-13,2005,5,13,,,,,,,,,,,,,,,,,,,,,,,
2005-05-14,2005,5,14,,,,,,,,,,,,,,,,,,,,,,,
2005-05-15,2005,5,15,,,,,,,,,,,,,,,,,,,,,,,
2005-05-16,2005,5,16,,,,,,,,,,,,,,,,,,,,,,,
2005-05-17,2005,5,17,,,,,,,,,,,,,,,,,,,,,,,
2005-05-18,2005,5,18,,,,,,,,,,,,,,,,,,,,,,,
2005-05-19,2005,5,19,,,,,,,,,,,,,,,,,,,,,,,
2005-05-20,2005,5,20,,,,,,,,,,,,,,,,,,,,,,,
2005-05-21,2005,5,21,,,,,,,,,,,,,,,,,,,,,,,
2005-05-22,2005,5,22,,,,,,,,,,,,,,,,,,,,,,,
2005-05-23,2005,5,23,,,,,,,,,,,,,,,,,,,,,,,
2005-05-24,2005,5,24,,,,,,,,,,,,,,,,,,,,,,,
2005-05-25,2005,5,25,,,,,,,,,,,,,,,,,,,,,,,
2005-05-26,2005,5,26,,,,,,,,,,,,,,,,,,,,,,,
2005-05-27,2005,5,27,,,,,,,,,,,,,,,,,,,,,,,
2005-05-28,2005,5,28,,,,,,,,,,,,,,,,,,,,,,,
2005-05-29,2005,5,29,,,,,,,,,,,,,,,,,,,,,,,
2005-05-30,2005,5,30,,,,,,,,,,,,,,,,,,,,,,,
2005-05-31,2005,5,31,,,,,,,,,,,,,,,,,,,,,,,
2005-06-01,2005,6,1,,,,,,,,,,,,,,,,,,,,,,,
2005-06-02,2005,6,2,,,,,,,,,,,,,,,,,,,,,,,
2005-06-03,2005,6,3,,,,,,,,,,,,,,,,,,,,,,,
2005-06-04,2005,6,4,,,,,,,,,,,,,,,,,,,,,,,
2005-06-05,2005,6,5,,,,,,,,,,,,,,,,,,,,,,,
2005-06-06,2005,6,6,,,,,,,,,,,,,,,,,,,,,,,
2005-06-07,2005,6,7,,,,,,,,,,,,,,,,,,,,,,,
2005-06-08,2005,6,8,,,,,,,,,,,,,,,,,,,,,,,
2005-06-09,2005,6,9,,,,,,,,,,,,,,,,,,,,,,,
2005-06-10,2005,6,10,,,,,,,,,,,,,,,,,,,,,,,
2005-06-11,2005,6,11,,,,,,,,,,,,,,,,,,,,,,,
2005-06-12,2005,6,12,,,,,,,,,,,,,,,,,,,,,,,
2005-06-13,2005,6,13,,10.3,,4.8,,7.6,,10.4,,0,,,M,,M,19.8,,,,,,<31,
2005-06-14,2005,6,14,,15.1,,1.6,,8.4,,9.6,,0,,,M,,M,0.2,,,,,,<31,
2005-06-15,2005,6,15,,15.5,,4.7,,10.1,,7.9,,0,,,M,,M,1,,,,,,<31,
2005-06-16,2005,6,16,,17.4,,5.8,,11.6,,6.4,,0,,,M,,M,0,,,,,,<31,
2005-06-17,2005,6,17,,13.3,,8.5,,10.9,,7.1,,0,,,M,,M,14.8,,,,,,<31,
2005-06-18,2005,6,18,,10.3,,7.8,,9.1,,8.9,,0,,,M,,M,10.2,,,,,,<31,
2005-06-19,2005,6,19,,15.2,,7.7,,11.5,,6.5,,0,,,M,,M,4.2,,,,,,<31,
2005-06-20,2005,6,20,,23.5,,5.7,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
2005-06-21,2005,6,21,,27.1,,8.9,,18,,0,,0,,,M,,M,4.8,,,,,,<31,
2005-06-22,2005,6,22,,15.6,,7.4,,11.5,,6.5,,0,,,M,,M,14.6,,,,,,<31,
2005-06-23,2005,6,23,,19.2,,5.2,,12.2,,5.8,,0,,,M,,M,0,,,,,,<31,
2005-06-24,2005,6,24,,16,,7,,11.5,,6.5,,0,,,M,,M,0.8,,,,,,<31,
2005-06-25,2005,6,25,,19.4,,5.8,,12.6,,5.4,,0,,,M,,M,0,,,,,,<31,
2005-06-26,2005,6,26,,16.5,,7.5,,12,,6,,0,,,M,,M,0,,,,,,<31,
2005-06-27,2005,6,27,,17.5,,9,,13.3,,4.7,,0,,,M,,M,7.2,,,,,,<31,
2005-06-28,2005,6,28,,18.6,,10,,14.3,,3.7,,0,,,M,,M,0,,,,,,<31,
2005-06-29,2005,6,29,,15.4,,10.9,,13.2,,4.8,,0,,,M,,M,0.6,,,,,,<31,
2005-06-30,2005,6,30,,16.9,,10.8,,13.9,,4.1,,0,,,M,,M,8.8,,,,,,<31,
2005-07-01,2005,7,1,,13.4,,9,,11.2,,6.8,,0,,,M,,M,2,,,,,,<31,
2005-07-02,2005,7,2,,15.2,,8.3,,11.8,,6.2,,0,,,M,,M,1.2,,,,,,<31,
2005-07-03,2005,7,3,,15.7,,6.3,,11,,7,,0,,,M,,M,0,,,,,,<31,
2005-07-04,2005,7,4,,15.1,,9.1,,12.1,,5.9,,0,,,M,,M,6.8,,,,,,<31,
2005-07-05,2005,7,5,,14.2,,10.3,,12.3,,5.7,,0,,,M,,M,25.4,,,,,,<31,
2005-07-06,2005,7,6,,12.1,,8.8,,10.5,,7.5,,0,,,M,,M,13.6,,,,11,,32,
2005-07-07,2005,7,7,,16.4,,7.8,,12.1,,5.9,,0,,,M,,M,0,,,,,,<31,
2005-07-08,2005,7,8,,12.6,,7.6,,10.1,,7.9,,0,,,M,,M,47,,,,,,<31,
2005-07-09,2005,7,9,,14.3,,6.3,,10.3,,7.7,,0,,,M,,M,3.4,,,,,,<31,
2005-07-10,2005,7,10,,18.5,,3.9,,11.2,,6.8,,0,,,M,,M,0.4,,,,,,<31,
2005-07-11,2005,7,11,,13.9,,9.1,,11.5,,6.5,,0,,,M,,M,25,,,,,,<31,
2005-07-12,2005,7,12,,16.8,,9.4,,13.1,,4.9,,0,,,M,,M,5.4,,,,,,<31,
2005-07-13,2005,7,13,,18.2,,9.1,,13.7,,4.3,,0,,,M,,M,0,,,,,,<31,
2005-07-14,2005,7,14,,21.9,,6.7,,14.3,,3.7,,0,,,M,,M,0,,,,,,<31,
2005-07-15,2005,7,15,,14.4,,10.7,,12.6,,5.4,,0,,,M,,M,2.6,,,,,,<31,
2005-07-16,2005,7,16,,20.2,,9.9,,15.1,,2.9,,0,,,M,,M,5.2,,,,,,<31,
2005-07-17,2005,7,17,,25.6,,8.1,,16.9,,1.1,,0,,,M,,M,0,,,,,,<31,
2005-07-18,2005,7,18,,23.1,,10.4,,16.8,,1.2,,0,,,M,,M,0,,,,,,<31,
2005-07-19,2005,7,19,,20.7,,7.9,,14.3,,3.7,,0,,,M,,M,0,,,,,,<31,
2005-07-20,2005,7,20,,21,,6.8,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
2005-07-21,2005,7,21,,28.2,,7.6,,17.9,,0.1,,0,,,M,,M,0,,,,,,<31,
2005-07-22,2005,7,22,,21.1,,9.9,,15.5,,2.5,,0,,,M,,M,0,,,,,,<31,
2005-07-23,2005,7,23,,18.5,,8.7,,13.6,,4.4,,0,,,M,,M,0,,,,,,<31,
2005-07-24,2005,7,24,,22.3,,5.8,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
2005-07-25,2005,7,25,,24.5,,7.6,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
2005-07-26,2005,7,26,,25.4,,9.1,,17.3,,0.7,,0,,,M,,M,0,,,,,,<31,
2005-07-27,2005,7,27,,27.5,,10.4,,19,,0,,1,,,M,,M,0,,,,,,<31,
2005-07-28,2005,7,28,,24.5,,11.6,,18.1,,0,,0.1,,,M,,M,0,,,,,,<31,
2005-07-29,2005,7,29,,21.7,,10,,15.9,,2.1,,0,,,M,,M,0,,,,,,<31,
2005-07-30,2005,7,30,,23,,10.6,,16.8,,1.2,,0,,,M,,M,0,,,,23,,32,
2005-07-31,2005,7,31,,21.7,,13,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
2005-08-01,2005,8,1,,19.7,,7.7,,13.7,,4.3,,0,,,M,,M,10,,,,,,<31,
2005-08-02,2005,8,2,,22,,4.9,,13.5,,4.5,,0,,,M,,M,0,,,,,,<31,
2005-08-03,2005,8,3,,26.4,,6.9,,16.7,,1.3,,0,,,M,,M,0,,,,,,<31,
2005-08-04,2005,8,4,,28,,10.3,,19.2,,0,,1.2,,,M,,M,0,,,,,,<31,
2005-08-05,2005,8,5,,27.1,,10.2,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
2005-08-06,2005,8,6,,25.3,,10.8,,18.1,,0,,0.1,,,M,,M,0,,,,,,<31,
2005-08-07,2005,8,7,,25.1,,9.8,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
2005-08-08,2005,8,8,,27.1,,10.4,,18.8,,0,,0.8,,,M,,M,0,,,,,,<31,
2005-08-09,2005,8,9,,26.4,,11.8,,19.1,,0,,1.1,,,M,,M,0,,,,,,<31,
2005-08-10,2005,8,10,,23.1,,10.9,,17,,1,,0,,,M,,M,2.6,,,,,,<31,
2005-08-11,2005,8,11,,25.6,,8.4,,17,,1,,0,,,M,,M,0,,,,,,<31,
2005-08-12,2005,8,12,,28.4,,9.6,,19,,0,,1,,,M,,M,0,,,,,,<31,
2005-08-13,2005,8,13,,28.6,,11.8,,20.2,,0,,2.2,,,M,,M,0,,,,,,<31,
2005-08-14,2005,8,14,,27.7,,11.4,,19.6,,0,,1.6,,,M,,M,0,,,,,,<31,
2005-08-15,2005,8,15,,27,,12.9,,20,,0,,2,,,M,,M,0,,,,,,<31,
2005-08-16,2005,8,16,,18.3,,12.3,,15.3,,2.7,,0,,,M,,M,7.6,,,,,,<31,
2005-08-17,2005,8,17,,20.7,,11.4,,16.1,,1.9,,0,,,M,,M,3.6,,,,,,<31,
2005-08-18,2005,8,18,,23.1,,5.9,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
2005-08-19,2005,8,19,,23.8,,8.3,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
2005-08-20,2005,8,20,,23,,10.9,,17,,1,,0,,,M,,M,0,,,,,,<31,
2005-08-21,2005,8,21,,21.7,,9.9,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
2005-08-22,2005,8,22,,20,,7.5,,13.8,,4.2,,0,,,M,,M,0,,,,,,<31,
2005-08-23,2005,8,23,,20.9,,5.9,,13.4,,4.6,,0,,,M,,M,0,,,,,,<31,
2005-08-24,2005,8,24,,24,,5.9,,15,,3,,0,,,M,,M,0,,,,,,<31,
2005-08-25,2005,8,25,,26,,7.6,,16.8,,1.2,,0,,,M,,M,0,,,,,,<31,
2005-08-26,2005,8,26,,23.9,,8.4,,16.2,,1.8,,0,,,M,,M,0,,,,,,<31,
2005-08-27,2005,8,27,,20.1,,7.5,,13.8,,4.2,,0,,,M,,M,0,,,,,,<31,
2005-08-28,2005,8,28,,16.1,,7.3,,11.7,,6.3,,0,,,M,,M,25.6,,,,,,<31,
2005-08-29,2005,8,29,,14.8,,6.1,,10.5,,7.5,,0,,,M,,M,2,,,,,,<31,
2005-08-30,2005,8,30,,11.8,,9.1,,10.5,,7.5,,0,,,M,,M,0.8,,,,,,<31,
2005-08-31,2005,8,31,,15.5,,9.5,,12.5,,5.5,,0,,,M,,M,2,,,,,,<31,
2005-09-01,2005,9,1,,19.9,,9,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
2005-09-02,2005,9,2,,17.8,,9.6,,13.7,,4.3,,0,,,M,,M,2.2,,,,,,<31,
2005-09-03,2005,9,3,,10.7,,6.5,,8.6,,9.4,,0,,,M,,M,18.4,,,,,,<31,
2005-09-04,2005,9,4,,10.8,,5.7,,8.3,,9.7,,0,,,M,,M,17,,,,,,<31,
2005-09-05,2005,9,5,,16.9,,4.5,,10.7,,7.3,,0,,,M,,M,0,,,,,,<31,
2005-09-06,2005,9,6,,20.5,,3.8,,12.2,,5.8,,0,,,M,,M,0,,,,,,<31,
2005-09-07,2005,9,7,,20,,6.3,,13.2,,4.8,,0,,,M,,M,0,,,,,,<31,
2005-09-08,2005,9,8,,19.1,,7.5,,13.3,,4.7,,0,,,M,,M,0,,,,,,<31,
2005-09-09,2005,9,9,,14.5,,5.9,,10.2,,7.8,,0,,,M,,M,0,,,,,,<31,
2005-09-10,2005,9,10,,14.1,,5.7,,9.9,,8.1,,0,,,M,,M,0,,,,,,<31,
2005-09-11,2005,9,11,,17.2,,4.9,,11.1,,6.9,,0,,,M,,M,0,,,,,,<31,
2005-09-12,2005,9,12,,17.3,,6.8,,12.1,,5.9,,0,,,M,,M,0,,,,,,<31,
2005-09-13,2005,9,13,,16.1,,8.6,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
2005-09-14,2005,9,14,,13.9,,8.7,,11.3,,6.7,,0,,,M,,M,10.6,,,,,,<31,
2005-09-15,2005,9,15,,11,,7.9,,9.5,,8.5,,0,,,M,,M,6.4,,,,,,<31,
2005-09-16,2005,9,16,,13.7,,6.7,,10.2,,7.8,,0,,,M,,M,2.6,,,,,,<31,
2005-09-17,2005,9,17,,13.3,,7,,10.2,,7.8,,0,,,M,,M,0,,,,,,<31,
2005-09-18,2005,9,18,,14.3,,7.2,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
2005-09-19,2005,9,19,,10.9,,4.9,,7.9,,10.1,,0,,,M,,M,2.8,,,,,,<31,
2005-09-20,2005,9,20,,14.1,,2.2,,8.2,,9.8,,0,,,M,,M,0.2,,,,,,<31,
2005-09-21,2005,9,21,,14.9,,0.4,,7.7,,10.3,,0,,,M,,M,0,,,,,,<31,
2005-09-22,2005,9,22,,14.9,,0.3,,7.6,,10.4,,0,,,M,,M,0,,,,,,<31,
2005-09-23,2005,9,23,,15.3,,-0.3,,7.5,,10.5,,0,,,M,,M,0,,,,,,<31,
2005-09-24,2005,9,24,,18.2,,1.2,,9.7,,8.3,,0,,,M,,M,0,,,,,,<31,
2005-09-25,2005,9,25,,15.5,,2.7,,9.1,,8.9,,0,,,M,,M,0,,,,,,<31,
2005-09-26,2005,9,26,,14.9,,3.8,,9.4,,8.6,,0,,,M,,M,0,,,,,,<31,
2005-09-27,2005,9,27,,17.5,,2.8,,10.2,,7.8,,0,,,M,,M,0,,,,,,<31,
2005-09-28,2005,9,28,,10.9,,3.1,,7,,11,,0,,,M,,M,14.2,,,,,,<31,
2005-09-29,2005,9,29,,11.5,,5.9,,8.7,,9.3,,0,,,M,,M,47,,,,,,<31,
2005-09-30,2005,9,30,,11,,3.3,,7.2,,10.8,,0,,,M,,M,0,,,,,,<31,
2005-10-01,2005,10,1,,7.8,,2.1,,5,,13,,0,,,M,,M,3.2,,,,,,<31,
2005-10-02,2005,10,2,,7.3,,1,,4.2,,13.8,,0,,,M,,M,9.6,,,,,,<31,
2005-10-03,2005,10,3,,10.8,,0,,5.4,,12.6,,0,,,M,,M,3.6,,,,,,<31,
2005-10-04,2005,10,4,,10.9,,-1.2,,4.9,,13.1,,0,,,M,,M,0,,,,,,<31,
2005-10-05,2005,10,5,,6.8,,3.9,,5.4,,12.6,,0,,,M,,M,7.2,,,,,,<31,
2005-10-06,2005,10,6,,7.7,,5.1,,6.4,,11.6,,0,,,M,,M,22,,,,,,<31,
2005-10-07,2005,10,7,,8.5,,2.9,,5.7,,12.3,,0,,,M,,M,4,,,,,,<31,
2005-10-08,2005,10,8,,9.2,,2.1,,5.7,,12.3,,0,,,M,,M,0.8,,,,,,<31,
2005-10-09,2005,10,9,,7.6,,3.2,,5.4,,12.6,,0,,,M,,M,8.2,,,,,,<31,
2005-10-10,2005,10,10,,9.8,,5,,7.4,,10.6,,0,,,M,,M,24.8,,,,,,<31,
2005-10-11,2005,10,11,,10.7,,2.8,,6.8,,11.2,,0,,,M,,M,2,,,,,,<31,
2005-10-12,2005,10,12,,5.9,,0.2,,3.1,,14.9,,0,,,M,,M,28.6,,,,,,<31,
2005-10-13,2005,10,13,,8.5,,0.3,,4.4,,13.6,,0,,,M,,M,,M,,,,,<31,
2005-10-14,2005,10,14,,9.3,,2.8,,6.1,,11.9,,0,,,M,,M,45.8,,,,,,<31,
2005-10-15,2005,10,15,,9,,5.3,,7.2,,10.8,,0,,,M,,M,25.8,,,,,,<31,
2005-10-16,2005,10,16,,7.5,,4.6,,6.1,,11.9,,0,,,M,,M,20.6,,,,,,<31,
2005-10-17,2005,10,17,,9.6,,2.5,,6.1,,11.9,,0,,,M,,M,19.8,,,,,,<31,
2005-10-18,2005,10,18,,12.4,,0.6,,6.5,,11.5,,0,,,M,,M,0.2,,,,,,<31,
2005-10-19,2005,10,19,,8.1,,6.2,,7.2,,10.8,,0,,,M,,M,13.8,,,,,,<31,
2005-10-20,2005,10,20,,8.1,,3.7,,5.9,,12.1,,0,,,M,,M,2.8,,,,,,<31,
2005-10-21,2005,10,21,,12.3,,3.3,,7.8,,10.2,,0,,,M,,M,0,,,,,,<31,
2005-10-22,2005,10,22,,14.1,,4.7,,9.4,,8.6,,0,,,M,,M,6.6,,,,,,<31,
2005-10-23,2005,10,23,,8.3,,5,,6.7,,11.3,,0,,,M,,M,14,,,,,,<31,
2005-10-24,2005,10,24,,12.1,,1.9,,7,,11,,0,,,M,,M,0.2,,,,,,<31,
2005-10-25,2005,10,25,,11.8,,2.4,,7.1,,10.9,,0,,,M,,M,11.6,,,,13,,33,
2005-10-26,2005,10,26,,4.9,,-0.5,,2.2,,15.8,,0,,,M,,M,2.4,,,,,,<31,
2005-10-27,2005,10,27,,8.6,,-2.1,,3.3,,14.7,,0,,,M,,M,0,,,,,,<31,
2005-10-28,2005,10,28,,3.7,,0.1,,1.9,,16.1,,0,,,M,,M,36.8,,,,,,<31,
2005-10-29,2005,10,29,,5.1,,1.2,,3.2,,14.8,,0,,,M,,M,4.4,,,,,,<31,
2005-10-30,2005,10,30,,2,,0.1,,1.1,,16.9,,0,,,M,,M,29.4,,,,,,<31,
